epoch,train_masked_mse,validation_masked_mse,learning_rate,seconds
1,0.46733512944699107,0.1827191260711449,0.001,12.909794099992723
2,0.125304195080495,0.0719132849083441,0.001,14.37178010000207
3,0.04975222356548384,0.031080937535479303,0.001,13.753333899992867
4,0.04233378408838055,0.02455545521182258,0.001,13.047375599999214
5,0.02815578887904329,0.020848527919819077,0.001,13.130683499999577
6,0.03256863929741551,0.03314418832362607,0.001,12.39021739999589
7,0.031573920573636484,0.034192113330724035,0.001,12.13046580000082
8,0.02806884024969556,0.02143351605343746,0.001,12.797673799999757
9,0.024607788525741768,0.026762367646414334,0.001,12.522949800011702
10,0.014994395036331338,0.01455769661768544,0.0005,12.296552799991332
11,0.015592754403478466,0.015172438451838566,0.0005,12.261836099991342
12,0.01583148103429989,0.011509737256834874,0.0005,12.48937599999772
13,0.01458117798377105,0.012643819251779194,0.0005,13.184280700006639
14,0.01326879063149375,0.014167283210199236,0.0005,12.851157199998852
15,0.014683992955488738,0.01218054905993773,0.0005,12.666440500004683
16,0.015022378095215727,0.011558560495514696,0.0005,13.432500599999912
17,0.013151940509815906,0.010988945473644247,0.00025,18.130730999997468
18,0.013265299813653481,0.010498561126906879,0.00025,20.75652350000746
19,0.012359622059350105,0.01193761275286173,0.00025,16.571442500004196
20,0.011703290559406228,0.010331795048309354,0.00025,12.531695099998615
21,0.008608656449998043,0.011626857856754214,0.00025,12.376777299999958
22,0.011370302129982747,0.010047026502434164,0.00025,12.162387799995486
23,0.011025129398416125,0.010316605174277977,0.00025,16.7421170000016
24,0.011913548121695006,0.017570785817508473,0.00025,13.3411097000062
25,0.01184206405048783,0.01015031985546712,0.00025,9.884763199996087
26,0.010374636040432393,0.010007928899296263,0.00025,8.863130600002478
27,0.010209588639937034,0.010976224865128354,0.00025,9.50261500000488
28,0.012712958316523772,0.011316676235121743,0.00025,9.348126800003229
29,0.010068070492251852,0.010285501557163804,0.00025,9.376653400002397
30,0.014709038427937107,0.010686558702529022,0.00025,9.73470929999894
31,0.00971681894817935,0.00878154190694459,0.000125,9.31192999999621
32,0.011659976691473275,0.008586455196164912,0.000125,9.575991800011252
33,0.009818790337813136,0.008675948939592828,0.000125,9.755421499998192
34,0.01124044406490258,0.008282617187388696,0.000125,11.962826500006486
35,0.011821485924786516,0.008535896263244311,0.000125,12.441179100002046
36,0.011000254966678436,0.009620671769570014,0.000125,12.76185739999346
37,0.011720199026973846,0.009327763907338789,0.000125,11.995154200005345
38,0.010540183427223387,0.008482360613259783,0.000125,12.387149999995017
39,0.010020012212596062,0.008835534966925568,6.25e-05,12.403131400002167
40,0.00959672655551555,0.008537463018977334,6.25e-05,12.232451200005016
41,0.010109284736303164,0.008017607102817969,6.25e-05,12.969752699995297
42,0.010672565646604454,0.008309334242523352,6.25e-05,13.34158049999678
43,0.00905967489282794,0.008480023856774517,6.25e-05,12.480696600003284
44,0.010746416225947448,0.008279232861951175,6.25e-05,12.29358549999597
45,0.009335087644020941,0.00818515062423014,6.25e-05,12.082811400003266
46,0.008354460530237973,0.008338689929010665,3.125e-05,12.443743000010727
47,0.011292629900760286,0.008225199503812758,3.125e-05,12.798584600008326
48,0.008651729995155852,0.007954026400622708,3.125e-05,12.8314212999976
49,0.00946903504319144,0.00817679371060122,3.125e-05,12.3372301000054
50,0.00855591403003289,0.008287693358952089,3.125e-05,12.572676499999943
